process.NOUN.000013	process%1:09:00::	Perceptual/Perceptual/PROPN Perception/Perception/PROPN can/can/VERB be/be/AUX shaped/shape/VERB by/by/ADP ``/``/PUNCT top-down/top-down/ADJ ``/``/PUNCT <head>processes/process/NOUN</head> such/such/ADJ as/as/SCONJ drives/drive/NOUN and/and/CCONJ expectations/expectation/NOUN ././PUNCT
process.NOUN.000015	process%1:09:00::	In/in/ADP this/this/DET theory/theory/NOUN ,/,/PUNCT emotion/emotion/NOUN is/be/AUX seen/see/VERB as/as/SCONJ a/a/DET product/product/NOUN of/of/ADP the/the/DET interaction/interaction/NOUN between/between/ADP the/the/DET state/state/NOUN of/of/ADP arousal/arousal/NOUN and/and/CCONJ how/how/ADV one/one/PRON 's/'s/PART thought/thought/NOUN <head>processes/process/NOUN</head> appraise/appraise/VERB the/the/DET current/current/ADJ situation/situation/NOUN ././PUNCT
process.NOUN.000016	process%1:09:00::	According/accord/VERB to/to/ADP Sovatsky/Sovatsky/PROPN these/these/DET are/be/AUX maturational/maturational/ADJ <head>processes/process/NOUN</head> ,/,/PUNCT affecting/affect/VERB body/body/NOUN and/and/CCONJ soul/soul/NOUN ././PUNCT
process.NOUN.000017	process%1:09:00::	The/the/DET need/need/NOUN to/to/PART believe/believe/VERB :/:/PUNCT A/a/DET neuroscience/neuroscience/ADJ account/account/NOUN of/of/ADP religion/religion/NOUN as/as/SCONJ a/a/DET motivated/motivated/ADJ <head>process/process/NOUN</head> ''/''/PUNCT ././PUNCT
process.NOUN.000019	process%1:09:00::	According/accord/VERB to/to/ADP Marx/Marx/PROPN ,/,/PUNCT human/human/ADJ development/development/NOUN is/be/AUX characterized/characterize/VERB by/by/ADP the/the/DET fact/fact/NOUN that/that/SCONJ in/in/ADP the/the/DET <head>process/process/NOUN</head> of/of/ADP meeting/meet/VERB their/-PRON-/DET needs/need/NOUN ,/,/PUNCT humans/human/NOUN develop/develop/VERB new/new/ADJ needs/need/NOUN ,/,/PUNCT implying/imply/VERB that/that/SCONJ at/at/ADP least/least/ADJ to/to/ADP some/some/DET extent/extent/NOUN they/-PRON-/PRON make/make/VERB and/and/CCONJ remake/remake/VERB their/-PRON-/DET own/own/ADJ nature/nature/NOUN ././PUNCT
process.NOUN.000020	process%1:09:00::	Peak/peak/NOUN experiences/experience/NOUN are/be/AUX the/the/DET actual/actual/ADJ outcome/outcome/NOUN of/of/ADP an/an/DET external/external/ADJ occurrence/occurrence/NOUN ,/,/PUNCT while/while/SCONJ flow/flow/NOUN is/be/AUX an/an/DET internal/internal/ADJ mental/mental/ADJ <head>process/process/NOUN</head> that/that/DET may/may/VERB or/or/CCONJ may/may/VERB not/not/PART precede/precede/VERB a/a/DET peak/peak/NOUN experience/experience/NOUN ././PUNCT
process.NOUN.000021	process%1:09:00::	SEL/SEL/PROPN is/be/AUX a/a/DET <head>process/process/NOUN</head> of/of/ADP building/build/VERB social/social/ADJ competence/competence/NOUN and/and/CCONJ emotional/emotional/ADJ intelligence/intelligence/NOUN through/through/ADP a/a/DET set/set/NOUN of/of/ADP pertinent/pertinent/ADJ skills/skill/NOUN ././PUNCT
process.NOUN.000022	process%1:09:00::	The/the/DET concept/concept/NOUN combines/combine/VERB emotional/emotional/ADJ and/and/CCONJ intellectual/intellectual/ADJ <head>processes/process/NOUN</head> ././PUNCT
process.NOUN.000023	process%1:04:00::	Industrial/industrial/ADJ scale/scale/NOUN manufacturing/manufacturing/NOUN demanded/demand/VERB new/new/ADJ materials/material/NOUN and/and/CCONJ new/new/ADJ <head>processes/process/NOUN</head> and/and/CCONJ by/by/ADP 1880/1880/NUM the/the/DET need/need/NOUN for/for/ADP large/large/ADJ scale/scale/NOUN production/production/NOUN of/of/ADP chemicals/chemical/NOUN was/be/AUX such/such/ADJ that/that/SCONJ a/a/DET new/new/ADJ industry/industry/NOUN was/be/AUX created/create/VERB ,/,/PUNCT dedicated/dedicate/VERB to/to/ADP the/the/DET development/development/NOUN and/and/CCONJ large/large/ADJ scale/scale/NOUN manufacturing/manufacturing/NOUN of/of/ADP chemicals/chemical/NOUN in/in/ADP new/new/ADJ industrial/industrial/ADJ plants/plant/NOUN ././PUNCT
process.NOUN.000025	process%1:04:00::	Case/case/NOUN studies/study/NOUN and/and/CCONJ key/key/ADJ individuals/individual/NOUN Petroski/Petroski/PROPN notes/note/VERB that/that/SCONJ most/most/ADJ engineering/engineering/NOUN failures/failure/NOUN are/be/AUX much/much/ADV more/more/ADV involved/involved/ADJ than/than/SCONJ simple/simple/ADJ technical/technical/ADJ mis-calculations/mis-calculation/NOUN and/and/CCONJ involve/involve/VERB the/the/DET failure/failure/NOUN of/of/ADP the/the/DET design/design/NOUN <head>process/process/NOUN</head> or/or/CCONJ management/management/NOUN culture/culture/NOUN ././PUNCT
process.NOUN.000026	process%1:04:00::	In/in/ADP the/the/DET <head>process/process/NOUN</head> industry/industry/NOUN ,/,/PUNCT a/a/DET standard/standard/ADJ set/set/NOUN of/of/ADP symbols/symbol/NOUN is/be/AUX used/use/VERB to/to/PART prepare/prepare/VERB drawings/drawing/NOUN of/of/ADP processes/process/NOUN ././PUNCT
process.NOUN.000027	process%1:04:00::	Cadence/Cadence/PROPN Design/Design/PROPN Systems/Systems/PROPN has/have/AUX recently/recently/ADV announced/announce/VERB a/a/DET product/product/NOUN called/call/VERB conformal/conformal/ADJ ECO/eco/NOUN designer/designer/NOUN ,/,/PUNCT that/that/DET automates/automate/VERB the/the/DET creation/creation/NOUN of/of/ADP Functional/Functional/PROPN ECOs/eco/NOUN ,/,/PUNCT usually/usually/ADV the/the/DET most/most/ADV tedious/tedious/ADJ <head>process/process/NOUN</head> in/in/ADP implementing/implement/VERB an/an/DET ECO/ECO/PROPN ././PUNCT
process.NOUN.000029	process%1:04:00::	The/the/DET results/result/NOUN of/of/ADP this/this/DET analysis/analysis/NOUN (/(/PUNCT in/in/ADP the/the/DET context/context/NOUN of/of/ADP the/the/DET benefits/benefit/NOUN and/and/CCONJ detriments/detriment/NOUN of/of/ADP changing/change/VERB <head>processes/process/NOUN</head> )/)/PUNCT may/may/VERB support/support/VERB the/the/DET maintenance/maintenance/NOUN of/of/ADP the/the/DET current/current/ADJ process/process/NOUN ,/,/PUNCT the/the/DET wholesale/wholesale/ADJ adoption/adoption/NOUN of/of/ADP an/an/DET alternate/alternate/ADJ process/process/NOUN ,/,/PUNCT or/or/CCONJ a/a/DET fusion/fusion/NOUN of/of/ADP different/different/ADJ aspects/aspect/NOUN of/of/ADP each/each/DET process/process/NOUN ././PUNCT
process.NOUN.000030	process%1:04:00::	Use/use/VERB to/to/PART develop/develop/VERB a/a/DET better/well/ADJ <head>process/process/NOUN</head> A/a/DET gap/gap/NOUN analysis/analysis/NOUN can/can/VERB also/also/ADV be/be/AUX used/use/VERB to/to/PART analyze/analyze/VERB gaps/gap/NOUN in/in/ADP processes/process/NOUN and/and/CCONJ the/the/DET gulf/gulf/PROPN between/between/ADP the/the/DET existing/exist/VERB outcome/outcome/NOUN and/and/CCONJ the/the/DET desired/desire/VERB outcome/outcome/NOUN ././PUNCT
process.NOUN.000031	process%1:04:00::	Individual/individual/ADJ skids/skid/NOUN can/can/VERB contain/contain/VERB complete/complete/ADJ <head>process/process/NOUN</head> systems/system/NOUN and/and/CCONJ multiple/multiple/ADJ process/process/NOUN skids/skid/NOUN can/can/VERB be/be/AUX combined/combine/VERB to/to/PART create/create/VERB larger/large/ADJ process/process/NOUN systems/system/NOUN or/or/CCONJ entire/entire/ADJ portable/portable/ADJ plants/plant/NOUN ././PUNCT
process.NOUN.000032	process%1:04:00::	This/this/DET approach/approach/NOUN uses/use/VERB principles/principle/NOUN of/of/ADP statistical/statistical/ADJ <head>process/process/NOUN</head> control/control/NOUN to/to/PART determine/determine/VERB at/at/ADP what/what/DET point/point/NOUN in/in/ADP the/the/DET future/future/ADJ maintenance/maintenance/NOUN activities/activity/NOUN will/will/VERB be/be/AUX appropriate.Most/appropriate.Most/VERB predictive/predictive/ADJ inspections/inspection/NOUN are/be/AUX performed/perform/VERB while/while/SCONJ equipment/equipment/NOUN is/be/AUX in/in/ADP service/service/NOUN ,/,/PUNCT thereby/thereby/ADV minimizing/minimize/VERB disruption/disruption/NOUN of/of/ADP normal/normal/ADJ system/system/NOUN operations/operation/NOUN ././PUNCT
process.NOUN.000033	process%1:04:00::	Designers/designer/NOUN often/often/ADV sprinkle/sprinkle/VERB a/a/DET design/design/NOUN with/with/ADP unused/unused/ADJ logic/logic/NOUN gates/gate/NOUN ,/,/PUNCT and/and/CCONJ EDA/EDA/PROPN tools/tool/NOUN have/have/AUX specialized/specialize/VERB commands/command/NOUN ,/,/PUNCT to/to/PART make/make/VERB this/this/DET <head>process/process/NOUN</head> easier.One/easier.one/X of/of/ADP the/the/DET most/most/ADV common/common/ADJ ECOs/eco/NOUN in/in/ADP ASIC/asic/ADJ design/design/NOUN is/be/AUX the/the/DET gate-level/gate-level/ADJ netlist/netlist/NOUN ECO/ECO/PROPN ././PUNCT
process.NOUN.000035	process%1:04:00::	Although/although/SCONJ manufacturing/manufacturing/NOUN can/can/VERB be/be/AUX faster/faster/ADV and/and/CCONJ less/less/ADV error-prone/error-prone/ADJ by/by/ADP the/the/DET integration/integration/NOUN of/of/ADP computers/computer/NOUN ,/,/PUNCT the/the/DET main/main/ADJ advantage/advantage/NOUN is/be/AUX the/the/DET ability/ability/NOUN to/to/PART create/create/VERB automated/automate/VERB manufacturing/manufacturing/NOUN <head>processes/process/NOUN</head> ././PUNCT
process.NOUN.000036	process%1:04:00::	They/-PRON-/PRON are/be/AUX responsible/responsible/ADJ for/for/ADP implementing/implement/VERB a/a/DET design/design/NOUN or/or/CCONJ <head>process/process/NOUN</head> improvement/improvement/NOUN ././PUNCT
process.NOUN.000037	process%1:04:00::	It/-PRON-/PRON may/may/VERB contain/contain/VERB instructions/instruction/NOUN for/for/ADP heat/heat/NOUN treatment/treatment/NOUN ,/,/PUNCT finishing/finishing/NOUN ,/,/PUNCT and/and/CCONJ other/other/ADJ <head>processes/process/NOUN</head> ,/,/PUNCT for/for/ADP each/each/DET part/part/NOUN number/number/NOUN ././PUNCT
process.NOUN.000039	process%1:04:00::	This/this/DET is/be/AUX primarily/primarily/ADV available/available/ADJ in/in/ADP collaborative/collaborative/ADJ <head>process/process/NOUN</head> automation/automation/NOUN systems/system/NOUN (/(/PUNCT CPAS/CPAS/PROPN )/)/PUNCT ././PUNCT
process.NOUN.000040	process%1:04:00::	Several/several/ADJ of/of/ADP the/the/DET composites/composite/NOUN manufacturing/manufacturing/NOUN <head>processes/process/NOUN</head> are/be/AUX common/common/ADJ to/to/ADP both/both/DET segments/segment/NOUN ././PUNCT
process.NOUN.000041	process%1:04:00::	Reliability-centered/reliability-centered/ADJ maintenance/maintenance/NOUN (/(/PUNCT RCM/RCM/PROPN )/)/PUNCT is/be/AUX a/a/DET <head>process/process/NOUN</head> to/to/PART ensure/ensure/VERB that/that/SCONJ systems/system/NOUN continue/continue/VERB to/to/PART do/do/AUX what/what/PRON their/-PRON-/DET users/user/NOUN require/require/VERB in/in/ADP their/-PRON-/DET present/present/ADJ operating/operating/NOUN context/context/NOUN ././PUNCT
process.NOUN.000042	process%1:04:00::	The/the/DET design/design/NOUN requirements/requirement/NOUN control/control/VERB the/the/DET design/design/NOUN of/of/ADP the/the/DET product/product/NOUN or/or/CCONJ <head>process/process/NOUN</head> being/be/AUX developed/develop/VERB ,/,/PUNCT throughout/throughout/ADP the/the/DET engineering/engineering/NOUN design/design/NOUN process/process/NOUN ././PUNCT
process.NOUN.000043	process%1:04:00::	This/this/DET <head>process/process/NOUN</head> directly/directly/ADV addresses/address/VERB maintenance/maintenance/NOUN preventable/preventable/ADJ failures/failure/NOUN ././PUNCT
process.NOUN.000045	process%1:04:00::	The/the/DET role/role/NOUN of/of/ADP the/the/DET chemical/chemical/ADJ engineer/engineer/NOUN was/be/AUX the/the/DET design/design/NOUN of/of/ADP these/these/DET chemical/chemical/ADJ plants/plant/NOUN and/and/CCONJ processes.Aeronautical/processes.aeronautical/ADJ engineering/engineering/NOUN deals/deal/NOUN with/with/ADP aircraft/aircraft/NOUN design/design/NOUN <head>process/process/NOUN</head> design/design/NOUN while/while/SCONJ aerospace/aerospace/NOUN engineering/engineering/NOUN is/be/AUX a/a/DET more/more/ADV modern/modern/ADJ term/term/NOUN that/that/DET expands/expand/VERB the/the/DET reach/reach/NOUN of/of/ADP the/the/DET discipline/discipline/NOUN by/by/ADP including/include/VERB spacecraft/spacecraft/NOUN design/design/NOUN ././PUNCT
process.NOUN.000046	process%1:04:00::	Supply/supply/NOUN and/and/CCONJ materials/material/NOUN management/management/NOUN In/in/ADP the/the/DET context/context/NOUN of/of/ADP supply/supply/NOUN chain/chain/NOUN management/management/NOUN and/and/CCONJ materials/material/NOUN management/management/NOUN ,/,/PUNCT standardization/standardization/NOUN covers/cover/VERB the/the/DET <head>process/process/NOUN</head> of/of/ADP specification/specification/NOUN and/and/CCONJ use/use/NOUN of/of/ADP any/any/DET item/item/NOUN the/the/DET company/company/NOUN must/must/VERB buy/buy/VERB in/in/ADP or/or/CCONJ make/make/VERB ,/,/PUNCT allowable/allowable/ADJ substitutions/substitution/NOUN ,/,/PUNCT and/and/CCONJ build/build/VERB or/or/CCONJ buy/buy/VERB decisions/decision/NOUN ././PUNCT
process.NOUN.000047	process%1:04:00::	This/this/DET is/be/AUX embodied/embody/VERB in/in/ADP the/the/DET initial/initial/ADJ part/part/NOUN of/of/ADP the/the/DET RCM/RCM/PROPN <head>process/process/NOUN</head> which/which/DET is/be/AUX to/to/PART identify/identify/VERB the/the/DET operating/operating/NOUN context/context/NOUN of/of/ADP the/the/DET machinery/machinery/NOUN ,/,/PUNCT and/and/CCONJ write/write/VERB a/a/DET Failure/Failure/PROPN Mode/Mode/PROPN Effects/Effects/PROPN and/and/CCONJ Criticality/Criticality/PROPN Analysis/Analysis/PROPN (/(/PUNCT FMECA/FMECA/PROPN )/)/PUNCT ././PUNCT
process.NOUN.000049	process%1:04:00::	This/this/DET <head>process/process/NOUN</head> stems/stem/VERB from/from/ADP the/the/DET principle/principle/NOUN that/that/SCONJ there/there/PRON is/be/AUX usually/usually/ADV no/no/INTJ uniquely/uniquely/ADV right/right/ADJ way/way/NOUN of/of/ADP accomplishing/accomplish/VERB any/any/DET task/task/NOUN ././PUNCT
process.NOUN.000050	process%1:04:00::	If/if/SCONJ the/the/DET vessel/vessel/NOUN fails/fail/VERB ,/,/PUNCT it/-PRON-/PRON will/will/VERB normally/normally/ADV go/go/VERB through/through/ADP a/a/DET condemning/condemn/VERB <head>process/process/NOUN</head> marking/mark/VERB the/the/DET cylinder/cylinder/NOUN as/as/SCONJ unsafe.The/unsafe.The/PROPN information/information/NOUN needed/need/VERB to/to/PART specify/specify/VERB the/the/DET test/test/NOUN is/be/AUX stamped/stamp/VERB onto/onto/ADP the/the/DET cylinder/cylinder/NOUN ././PUNCT
process.NOUN.000051	process%1:04:00::	Fundamentally/fundamentally/ADV ,/,/PUNCT the/the/DET customer/customer/NOUN 's/'s/PART goal/goal/NOUN is/be/AUX to/to/PART ensure/ensure/VERB there/there/PRON is/be/AUX a/a/DET <head>process/process/NOUN</head> by/by/ADP which/which/DET there/there/PRON is/be/AUX accurate/accurate/ADJ and/and/CCONJ efficient/efficient/ADJ tracking/tracking/NOUN and/and/CCONJ reporting/reporting/NOUN of/of/ADP changes/change/NOUN to/to/ADP products.Changes/products.change/NOUN are/be/AUX considered/consider/VERB reportable/reportable/ADJ when/when/ADV they/-PRON-/PRON affect/affect/VERB the/the/DET performance/performance/NOUN or/or/CCONJ life/life/NOUN span/span/NOUN of/of/ADP a/a/DET product/product/NOUN ././PUNCT
process.NOUN.000052	process%1:04:00::	One/one/NUM then/then/ADV analyzes/analyze/VERB each/each/DET deviation/deviation/NOUN to/to/PART determine/determine/VERB if/if/SCONJ there/there/PRON is/be/AUX any/any/DET benefit/benefit/NOUN to/to/ADP changing/change/VERB to/to/ADP the/the/DET alternate/alternate/ADJ <head>process/process/NOUN</head> ././PUNCT
process.NOUN.000053	process%1:04:00::	Systems/system/NOUN engineering/engineer/VERB Functional/functional/ADJ decomposition/decomposition/NOUN in/in/ADP systems/system/NOUN engineering/engineering/NOUN refers/refer/NOUN to/to/ADP the/the/DET <head>process/process/NOUN</head> of/of/ADP defining/define/VERB a/a/DET system/system/NOUN in/in/ADP functional/functional/ADJ terms/term/NOUN ,/,/PUNCT then/then/ADV defining/define/VERB lower-level/lower-level/ADJ functions/function/NOUN and/and/CCONJ sequencing/sequencing/NOUN relationships/relationship/NOUN from/from/ADP these/these/DET higher/high/ADJ level/level/NOUN systems/system/NOUN functions/function/NOUN ././PUNCT
process.NOUN.000055	process%1:04:00::	Rapid/rapid/ADJ production/production/NOUN from/from/ADP the/the/DET computer/computer/NOUN allows/allow/VERB many/many/ADJ designers/designer/NOUN to/to/PART explore/explore/VERB multiple/multiple/ADJ ideas/idea/NOUN quickly/quickly/ADV with/with/ADP more/more/ADJ detail/detail/NOUN than/than/SCONJ what/what/PRON could/could/VERB be/be/AUX achieved/achieve/VERB by/by/ADP traditional/traditional/ADJ hand-rendering/hand-rendering/NOUN or/or/CCONJ paste-up/paste-up/VERB on/on/ADP paper/paper/NOUN ,/,/PUNCT moving/move/VERB the/the/DET designer/designer/NOUN through/through/ADP the/the/DET creative/creative/ADJ <head>process/process/NOUN</head> more/more/ADV quickly/quickly/ADV ././PUNCT
process.NOUN.000056	process%1:04:00::	Eugene/Eugene/PROPN S./S./PROPN Ferguson/Ferguson/PROPN 's/'s/PART 1977/1977/NUM paper/paper/NOUN in/in/ADP Science/Science/PROPN ,/,/PUNCT entitled/entitle/VERB ``/``/PUNCT The/the/DET mind/mind/NOUN 's/'s/PART eye/eye/NOUN :/:/PUNCT Nonverbal/Nonverbal/PROPN thought/think/VERB in/in/ADP technology/technology/NOUN ``/``/PUNCT ,/,/PUNCT is/be/AUX credited/credit/VERB for/for/ADP clearifying/clearifye/VERB the/the/DET role/role/NOUN of/of/ADP visual/visual/ADJ reasoning/reasoning/NOUN in/in/ADP the/the/DET thinking/thinking/NOUN <head>process/process/NOUN</head> ././PUNCT
process.NOUN.000057	process%1:04:00::	Recycling/Recycling/PROPN Plant/Plant/PROPN Miniwiz/Miniwiz/PROPN worked/work/VERB with/with/ADP SDTI/SDTI/PROPN ,/,/PUNCT one/one/NUM of/of/ADP Taiwan/Taiwan/PROPN 's/'s/PART leader/leader/NOUN in/in/ADP electronic/electronic/ADJ waste/waste/NOUN recycling/recycling/NOUN ,/,/PUNCT to/to/PART rethink/rethink/VERB the/the/DET recycling/recycling/NOUN <head>process/process/NOUN</head> with/with/ADP a/a/DET more/more/ADV sustainable/sustainable/ADJ approach/approach/NOUN and/and/CCONJ limit/limit/VERB potential/potential/ADJ health/health/NOUN issues/issue/NOUN and/and/CCONJ environmental/environmental/ADJ impacts/impact/NOUN ././PUNCT
process.NOUN.000059	process%1:04:00::	Functional/functional/ADJ decomposition/decomposition/NOUN refers/refer/VERB broadly/broadly/ADV to/to/ADP the/the/DET <head>process/process/NOUN</head> of/of/ADP resolving/resolve/VERB a/a/DET functional/functional/ADJ relationship/relationship/NOUN into/into/ADP its/-PRON-/DET constituent/constituent/ADJ parts/part/NOUN in/in/ADP such/such/DET a/a/DET way/way/NOUN that/that/DET the/the/DET original/original/ADJ function/function/NOUN can/can/VERB be/be/AUX reconstructed/reconstruct/VERB (/(/PUNCT i.e/i.e/PROPN ././PROPN ,/,/PUNCT recomposed/recompose/VERB )/)/PUNCT from/from/ADP those/those/DET parts/part/NOUN by/by/ADP function/function/NOUN composition/composition/NOUN ././PUNCT
process.NOUN.000060	process%1:04:00::	Research/research/NOUN Various/various/ADJ stages/stage/NOUN of/of/ADP the/the/DET design/design/NOUN <head>process/process/NOUN</head> (/(/PUNCT and/and/CCONJ even/even/ADV earlier/earlier/ADV )/)/PUNCT can/can/VERB involve/involve/VERB a/a/DET significant/significant/ADJ amount/amount/NOUN of/of/ADP time/time/NOUN spent/spend/VERB on/on/ADP locating/locate/VERB information/information/NOUN and/and/CCONJ research/research/NOUN ././PUNCT
process.NOUN.000061	process%1:04:00::	The/the/DET key/key/ADJ difference/difference/NOUN between/between/ADP the/the/DET engineering/engineering/NOUN <head>process/process/NOUN</head> and/and/CCONJ the/the/DET scientific/scientific/ADJ process/process/NOUN is/be/AUX that/that/SCONJ the/the/DET engineering/engineering/NOUN process/process/NOUN focuses/focus/VERB on/on/ADP design/design/NOUN ,/,/PUNCT creativity/creativity/NOUN and/and/CCONJ innovation/innovation/NOUN while/while/SCONJ the/the/DET scientific/scientific/ADJ process/process/NOUN emphasizes/emphasize/VERB Discovery/Discovery/PROPN (/(/PUNCT observation/observation/NOUN )/)/PUNCT ././PUNCT
process.NOUN.000062	process%1:04:00::	It/-PRON-/PRON 's/be/AUX also/also/ADV important/important/ADJ to/to/PART understand/understand/VERB that/that/SCONJ in/in/ADP these/these/DET as/as/ADV well/well/ADV as/as/SCONJ other/other/ADJ articulations/articulation/NOUN of/of/ADP the/the/DET <head>process/process/NOUN</head> ,/,/PUNCT different/different/ADJ terminology/terminology/NOUN employed/employ/VERB may/may/VERB have/have/AUX varying/vary/VERB degrees/degree/NOUN of/of/ADP overlap/overlap/NOUN ,/,/PUNCT which/which/DET affects/affect/VERB what/what/PRON steps/step/NOUN get/get/VERB stated/state/VERB explicitly/explicitly/ADV or/or/CCONJ deemed/deem/VERB ``/``/PUNCT high/high/ADJ level/level/NOUN ``/``/PUNCT versus/versus/X subordinate/subordinate/ADJ in/in/ADP any/any/DET given/give/VERB model/model/NOUN ././PUNCT
